latitude,longitude,ambient_temp_c,wind_speed_ms,wind_direction_deg,ghi_kwh_m2_day,warm_humidity_pct,hot_air_index,rain_last_7days_mm,shelter_material_and_design
35.3453,77.3397,-29.0,8.4,61,6.43,36.6,Extreme Freeze,3.9,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.9052,76.929,-6.2,5.0,18,5.44,28.7,Very Low,6.0,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.9031,76.1685,2.8,8.9,257,6.51,48.6,Low,4.7,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.0055,75.5197,-12.7,0.5,197,6.37,23.2,Extreme Freeze,8.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.3346,79.8661,11.9,0.5,310,4.89,34.3,Low,0.5,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.2395,79.7457,14.3,4.1,78,4.62,24.5,Low,2.6,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.0993,77.6764,-12.2,6.5,10,5.11,20.3,Extreme Freeze,1.5,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.337,79.9777,-3.6,3.3,143,5.51,16.0,Very Low,0.0,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.0351,78.5314,11.9,6.8,243,5.9,33.4,Low,8.9,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.9536,75.8099,-0.0,7.9,84,6.03,39.8,Very Low,0.7,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.9264,76.0297,-16.7,7.0,26,5.46,35.2,Extreme Freeze,2.0,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
32.8639,79.6225,-1.7,5.3,277,4.68,37.3,Very Low,10.1,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.2442,78.3352,-10.2,5.3,2,4.8,30.7,Very Low,6.4,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.0138,79.2943,13.3,3.2,258,6.12,44.8,Low,4.2,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.7571,79.5422,7.3,4.8,242,4.72,42.3,Low,1.9,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.496,77.5157,-3.8,1.9,42,6.17,36.3,Very Low,3.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.8645,75.7184,1.7,2.6,197,6.21,37.1,Low,0.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.7323,76.3473,-15.7,6.5,88,7.34,30.3,Extreme Freeze,6.5,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.0362,75.7996,-9.0,3.6,232,4.92,54.5,Very Low,1.4,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.8666,76.3493,18.6,2.8,292,5.11,43.1,Moderate,3.3,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
32.3006,77.3474,0.6,6.3,349,2.72,34.0,Low,0.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.635,76.0319,11.2,6.1,38,4.37,33.3,Low,6.2,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.1257,76.2503,2.8,4.4,320,4.35,31.1,Low,11.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.6805,77.5062,15.8,4.6,162,6.11,32.0,Moderate,3.0,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
33.5955,77.0308,-24.0,6.2,298,7.67,37.5,Extreme Freeze,0.4,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.9066,77.6045,-2.3,7.9,20,6.2,17.9,Very Low,14.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.421,77.4313,19.7,5.6,9,6.69,32.5,Moderate,3.0,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.6446,78.4002,11.5,1.4,44,4.65,33.7,Low,0.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.7878,79.7174,15.9,4.3,92,4.06,34.9,Moderate,1.0,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.7188,75.9854,-0.1,3.8,2,5.21,36.7,Very Low,0.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.5846,75.9467,-6.4,1.8,42,4.75,35.3,Very Low,1.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.8749,79.3376,-12.3,6.5,179,4.47,39.1,Extreme Freeze,0.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.3153,77.7788,-13.2,6.7,296,5.76,33.7,Extreme Freeze,12.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.7505,78.9488,9.7,7.2,106,4.08,44.9,Low,1.2,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.2916,76.4694,6.2,2.0,204,6.49,41.6,Low,2.9,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.6913,79.2299,-0.8,5.5,264,5.02,57.5,Very Low,6.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.2869,79.6573,6.1,5.0,123,5.45,42.0,Low,5.7,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.6562,78.3597,1.7,5.9,112,5.62,27.5,Low,15.7,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.5168,75.9765,11.5,5.4,46,4.94,33.4,Low,16.9,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.4337,79.5288,11.4,5.0,155,7.02,29.9,Low,4.2,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.9454,79.0662,-12.8,4.6,283,3.57,35.1,Extreme Freeze,7.0,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.2201,78.8789,3.3,8.3,330,7.04,46.0,Low,2.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.6288,75.6653,-20.0,2.4,235,5.08,31.8,Extreme Freeze,2.8,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
32.4344,79.0953,1.6,4.5,349,6.6,29.3,Low,0.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.81,76.1208,7.3,8.2,138,5.74,40.2,Low,5.6,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.5171,76.5007,-15.8,2.6,284,6.52,26.8,Extreme Freeze,1.6,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.8936,78.0971,-5.0,2.7,241,5.36,26.3,Very Low,0.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.078,76.6924,0.1,7.2,248,5.79,38.8,Low,0.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.1535,78.4761,2.8,0.7,203,6.82,17.1,Low,6.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.4846,78.2363,-3.3,7.0,199,5.62,30.2,Very Low,1.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.2907,75.9867,-14.1,3.5,56,7.1,43.6,Extreme Freeze,7.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.448,78.4521,-0.6,6.2,73,5.92,16.7,Very Low,11.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.1021,79.6578,-19.8,1.3,118,4.62,17.4,Extreme Freeze,2.1,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.8136,76.225,-2.8,8.6,58,5.07,20.7,Very Low,7.9,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.2702,78.1868,-5.3,1.3,290,6.57,10.0,Very Low,2.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.5633,77.0384,-1.6,7.2,291,4.01,54.0,Very Low,7.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.6469,77.5683,-6.7,1.5,332,6.45,36.2,Very Low,1.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.1613,76.7915,-18.1,10.4,57,5.06,28.3,Extreme Freeze,13.4,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
32.6775,77.0936,-4.4,4.8,218,3.95,22.1,Very Low,21.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.8771,75.6301,11.2,10.9,231,5.75,57.0,Low,2.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.9347,79.917,15.1,2.5,257,4.66,41.6,Moderate,1.1,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.5674,78.3116,29.3,3.7,283,4.81,33.7,Moderate,5.8,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
35.3129,77.7532,20.3,8.6,325,4.75,47.2,Moderate,4.4,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
33.9416,77.2267,-14.4,0.7,62,5.64,38.9,Extreme Freeze,23.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.9821,77.9272,-4.9,2.9,179,5.03,30.0,Very Low,8.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.7214,77.2105,-0.3,6.5,315,5.97,28.9,Very Low,9.0,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.2754,77.1196,-1.0,1.9,230,6.71,29.1,Very Low,6.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.7697,77.5878,0.8,6.6,345,6.15,24.8,Low,2.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.1893,76.7419,28.9,5.5,163,7.67,46.1,High,13.7,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
35.4538,76.3102,-13.0,0.5,359,7.96,29.8,Extreme Freeze,3.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.2946,78.0047,-8.6,7.9,209,5.15,48.5,Very Low,2.5,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
35.0451,79.2924,19.7,1.2,42,4.12,26.7,Moderate,1.1,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
35.1341,76.1877,-7.4,7.3,132,5.15,29.0,Very Low,1.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.7439,75.6473,4.7,5.4,217,5.64,30.5,Low,0.0,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.3696,76.6107,12.4,3.6,202,8.17,26.0,Low,5.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.1537,79.9087,5.8,1.7,177,5.05,29.1,Low,4.7,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.4967,79.2294,2.3,6.0,271,5.83,40.5,Low,2.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.3738,78.1814,11.3,2.4,51,4.68,47.0,Low,17.1,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.5721,79.6816,-10.7,8.6,70,5.08,38.0,Very Low,5.9,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.1836,77.5038,-6.0,8.7,2,4.04,23.1,Very Low,1.4,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.5424,79.9248,6.4,9.9,88,3.74,29.0,Low,2.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.337,76.8334,-24.8,5.8,50,7.13,29.2,Extreme Freeze,3.6,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.0072,76.5814,17.0,3.8,159,6.78,52.0,Moderate,3.9,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.6622,78.3712,3.6,4.1,132,5.06,44.9,Low,1.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.9187,77.2017,1.8,3.9,246,6.78,47.1,Low,1.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.0862,78.3186,-19.6,5.7,170,3.93,27.9,Extreme Freeze,1.8,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.7628,76.8725,-15.4,6.3,210,5.29,22.3,Extreme Freeze,16.5,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
34.0223,78.2806,-4.8,8.7,158,5.71,40.7,Very Low,2.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.3812,76.7409,9.7,5.1,149,7.02,30.4,Low,2.3,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.2656,75.7294,-24.9,0.8,58,5.74,37.9,Extreme Freeze,6.4,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.7882,79.6046,9.5,3.8,307,6.15,39.1,Low,0.9,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.2373,79.4744,-4.3,9.7,46,4.94,31.0,Very Low,5.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.5362,79.8686,-2.7,0.5,304,5.82,45.0,Very Low,5.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.8546,78.7244,3.0,7.2,311,7.02,20.4,Low,0.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.3734,78.5722,3.2,3.8,30,3.56,36.1,Low,1.1,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.8878,78.0155,-8.5,2.3,246,6.86,41.8,Very Low,3.1,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
34.6219,76.0667,7.5,6.2,186,5.25,52.0,Low,9.0,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.5565,76.3516,-27.8,9.7,234,3.81,36.3,Extreme Freeze,6.6,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.3719,76.8026,-5.4,6.0,325,5.18,47.6,Very Low,10.3,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
33.5436,79.5057,1.8,4.2,331,7.05,46.9,Low,9.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.5503,76.2784,-4.1,1.1,170,4.92,58.4,Very Low,3.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.9958,79.6529,-21.9,4.7,80,5.86,38.2,Extreme Freeze,4.9,"{""material_class"": 1, ""wwr"": 0.15, ""wall_thickness_cm"": 55, ""glazing_ratio"": 0.78, ""insulation_r_value"": 6.2}"
33.9935,77.8525,9.1,1.0,329,3.56,55.5,Low,12.7,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.8406,78.7201,-15.0,4.1,4,3.31,43.1,Extreme Freeze,6.8,"{""material_class"": 0, ""wwr"": 0.18, ""wall_thickness_cm"": 50, ""glazing_ratio"": 0.72, ""insulation_r_value"": 5.2}"
32.6448,75.9961,-0.8,4.8,3,4.21,19.7,Very Low,2.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.837,76.7107,1.8,0.5,142,6.72,35.3,Low,2.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.758,79.8133,0.2,9.2,311,5.44,25.8,Low,2.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.6162,76.6977,14.0,1.3,135,6.82,50.3,Low,3.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.2777,76.8343,-0.6,4.4,271,6.89,36.7,Very Low,2.3,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.1963,76.3892,5.1,6.6,254,4.59,21.8,Low,1.0,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
34.3763,76.0808,-0.7,8.9,211,7.38,43.8,Very Low,4.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.5259,76.5497,7.4,2.6,279,4.85,48.2,Low,10.2,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
35.1996,78.3905,16.7,0.5,250,6.7,31.0,Moderate,3.4,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.3052,77.5492,1.7,8.2,310,6.65,30.5,Low,1.2,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
34.7383,77.9919,9.4,1.3,181,5.58,37.0,Low,8.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.4163,76.0506,17.5,6.1,208,5.58,16.9,Moderate,7.0,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
35.368,79.1095,16.3,6.3,324,5.88,42.1,Moderate,6.0,"{""material_class"": 4, ""wwr"": 0.2, ""wall_thickness_cm"": 40, ""glazing_ratio"": 0.5, ""insulation_r_value"": 3.5}"
34.9075,79.0284,-4.6,0.5,205,5.64,51.9,Very Low,5.6,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.018,75.5972,12.4,0.5,237,5.03,28.5,Low,7.6,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.7682,77.2258,3.0,3.6,315,4.93,53.4,Low,8.9,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
33.0942,75.8095,13.4,0.5,158,5.04,44.9,Low,11.4,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.1426,79.0645,6.8,1.0,19,6.96,34.2,Low,4.7,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
33.094,78.8177,3.3,5.4,53,3.59,41.3,Low,2.5,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
35.0228,79.5589,5.2,4.7,243,4.9,51.0,Low,0.5,"{""material_class"": 3, ""wwr"": 0.22, ""wall_thickness_cm"": 42, ""glazing_ratio"": 0.58, ""insulation_r_value"": 3.8}"
32.3052,76.5638,3.1,5.9,161,5.11,36.4,Low,6.4,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
32.4511,77.5533,3.5,6.3,203,5.23,38.9,Low,0.8,"{""material_class"": 2, ""wwr"": 0.2, ""wall_thickness_cm"": 45, ""glazing_ratio"": 0.65, ""insulation_r_value"": 4.4}"
